72715	6.637271	1.656260	1
6187	7.177922	1.115163	2
8810	1.041929	0.433650	2
6747	8.194486	0.113607	2
35054	8.074851	1.620938	3
13847	0.000000	1.401146	2
39200	9.123487	0.395005	3
42924	11.586116	1.680232	3
68686	13.357917	1.364862	1
45022	7.543067	1.600252	3
73015	6.506596	1.278666	1
12788	2.131552	0.631860	2
56581	11.311038	0.796047	3
1610	0.849050	1.433978	2
2067	0.909365	0.162551	2
42995	10.234549	0.308186	3
41023	10.336569	1.629361	3
11513	7.719735	1.219107	3
7654	2.252873	1.128521	2
29654	1.663282	1.371444	1
74193	14.818117	0.009009	1
18071	3.277061	0.013507	2
43390	11.994229	0.114940	3
71358	6.140009	0.896286	1
47033	0.226234	0.479336	1
70262	4.422412	0.560875	1
59333	7.278409	0.798911	1
10364	0.000000	1.528952	2
50368	10.512536	1.317746	3
16794	2.656912	0.795363	2
25910	1.244352	1.325647	1
79272	13.407342	1.028307	1
6283	1.140950	0.067938	2
67861	13.111284	0.788342	1
13977	0.000000	1.067951	2
31937	7.603546	1.521515	3
16181	1.382662	1.030530	2
33554	9.239921	0.767935	3
49392	5.400080	0.957938	1
51034	10.390284	1.497655	3
42508	0.000000	1.617036	1
12150	0.000000	0.584796	2
17437	1.097210	0.565987	2
63336	11.184608	0.207522	3
36223	9.789603	0.053826	3
41968	1.505077	0.095530	1
17480	0.000000	1.690417	2
33078	7.246305	1.210983	3
23456	2.406482	1.248357	1
7512	4.434510	0.435480	2
28573	12.025439	0.643156	3
23151	11.424296	0.313266	3
13086	7.905284	0.214404	3
40443	8.689761	0.513020	3
54931	4.428450	0.542742	1
12484	1.633812	1.266260	2
43275	7.282253	0.419684	3
8769	2.490201	0.616910	2
12842	9.089628	1.505159	3
28002	12.377064	0.205554	3
29057	8.870062	0.018350	3
15200	1.116163	0.664901	2
69803	5.809438	1.040462	1
72855	7.811542	1.190135	1
13434	0.000000	0.018850	2
9409	6.799512	1.023234	2
33691	2.554646	0.330715	1
6492	0.000000	1.522362	2
20178	11.588829	1.490050	3
38710	8.644990	1.066135	3
64357	5.327479	0.044698	1
75415	8.521370	0.098900	1
43192	4.664141	1.448222	1
3940	7.074600	1.112067	2
65064	6.103537	1.003446	1
40968	2.322390	1.565060	1
52581	9.854042	1.673900	3
50075	4.097198	1.497841	1
37754	11.975112	0.994472	3
33558	8.986062	0.108692	3
69226	15.476773	1.679592	1
76343	14.386060	1.301816	1
49959	4.274669	1.610166	1
12134	3.536313	0.190497	2
49630	6.659949	0.044417	3
49840	5.154507	1.274681	1
4947	4.536556	0.618462	2
10992	3.099812	0.506208	2
19139	0.000000	1.167391	2
38684	2.066955	1.095502	1
70376	4.085241	0.012559	1
36110	12.439600	0.928796	3
65707	7.195753	0.375636	1
35844	9.555057	0.217546	3
44893	8.357150	1.293440	3
4855	3.067157	0.851576	2
71093	7.308816	0.700662	1
18626	6.252660	0.186757	2
15452	10.595437	1.116085	2
41074	6.477673	1.436348	3
29512	10.766815	1.537055	3
65767	5.199427	0.030132	1
29878	12.393451	1.265239	3
6102	0.491698	0.129998	2
17037	5.394120	0.020548	2
47375	5.299019	0.718904	1
31109	10.690565	0.202205	3
12943	0.000000	1.329806	2
51196	1.455752	0.539514	1
57767	5.275890	0.417082	1
42021	13.234681	0.073565	3
42698	9.997350	0.262574	3
10681	1.839314	0.900430	2
38024	9.274181	1.213068	3
10020	6.908887	1.177467	2
7392	5.084315	0.505488	2
67976	5.601388	1.228574	1
46553	0.686646	1.248230	1
51502	1.735346	0.585178	1
37300	8.362569	0.346220	3
12996	2.382308	0.936884	2
8758	10.786079	1.697525	3
47511	1.852558	0.702411	1
36895	1.468092	1.031339	1
31839	2.041598	0.866107	1
45798	12.371953	1.308017	3
33651	1.928854	1.217658	1
10071	1.610718	1.654208	2
27611	6.643661	1.692657	3
63359	7.304640	0.078750	1
84571	12.133315	0.426383	1
26505	11.294959	0.111778	3
49408	4.069957	1.109180	1
46859	0.836136	0.129886	1
65627	8.128548	1.025833	1
49632	4.909398	1.345466	3
68405	7.168545	0.336264	1
29234	9.637443	0.688728	3
44699	10.052151	0.705074	3
12173	0.474244	0.111324	2
40946	0.000000	0.946115	1
23237	7.987386	1.554958	3
50554	10.647394	1.539913	3
75979	11.196231	1.402396	1
47068	2.783234	1.587439	1
0	1.438488	0.384007	2
43819	6.831812	0.768194	3
20527	12.282443	0.355840	3
30294	8.923893	1.382705	3
1596	4.479050	0.572977	2
69475	6.675640	0.500541	1
77102	13.283812	1.401424	1
36379	8.050008	1.678503	3
15907	12.265873	0.016545	3
49609	4.668837	0.758483	1
7887	0.236165	1.427890	2
35048	9.458402	0.109766	3
17857	5.048889	1.550982	2
70200	4.457958	1.116048	1
28000	8.843363	1.539216	3
29931	9.654456	1.341494	3
31751	5.697064	0.308768	1
82746	14.083075	0.466758	1
50163	2.586044	0.477963	1
28051	10.935148	0.619611	3
31889	7.352903	1.619388	3
29891	12.171827	1.034203	3
45682	11.778390	0.860729	3
42967	10.939004	0.284600	3
60760	2.519587	1.207776	1
34699	9.794902	1.427351	3
7969	0.284847	0.547486	2
6256	2.514608	0.395782	2
24367	11.596875	1.436511	3
42223	1.752752	1.562146	1
1903	5.143138	1.247720	2
66836	2.204800	0.206611	1
46741	11.297404	0.054873	3
38060	9.676321	0.938944	3
36066	10.359420	0.970771	3
50395	9.812052	1.053369	3
70856	11.819215	0.226444	1
21138	10.848684	0.431291	3
10124	6.499203	0.721950	2
12045	1.280439	1.343862	2
29757	2.300107	1.198817	1
70482	7.986091	0.253604	1
6097	0.000000	0.285291	2
8006	5.488841	1.167156	2
12492	2.912908	1.649606	2
8676	4.673593	1.584188	2
25854	8.433129	1.133495	3
84263	21.084384	0.027001	1
27094	3.185122	1.478605	1
11454	4.202342	0.301756	2
3965	0.802129	0.729883	2
7731	2.075278	1.550045	2
10829	0.628909	1.307542	2
32827	1.769144	0.852725	1
30952	2.554781	1.272724	1
26452	2.597128	1.161095	1
41088	2.898956	1.522830	1
18964	9.348105	1.088471	3
20417	9.005759	1.129128	3
33404	8.788794	1.389576	3
4357	4.122985	0.866525	2
77472	12.193182	1.438635	1
10137	3.539903	1.406164	2
8447	5.579208	0.113676	2
2452	7.071149	0.882978	2
30380	9.287355	0.343883	3
36972	1.321909	0.581014	1
41146	11.130898	0.547503	3
74991	6.675809	0.287453	1
71427	10.870167	1.045255	1
47210	7.988048	1.613594	3
11182	0.000000	0.543155	2
40397	4.485288	0.231134	1
60648	9.738720	1.260593	3
48057	1.137371	0.544255	1
63889	5.826465	1.695440	1
37918	3.165198	0.046154	1
46594	12.771865	1.588518	3
12816	1.907170	1.256067	2
41286	9.053622	1.183123	3
40954	8.390855	0.845343	3
48202	10.247291	1.169070	3
72110	11.710170	0.742479	1
56402	9.556739	0.400006	3
32805	10.488478	1.664979	3
73480	16.500953	0.873195	1
37959	12.261563	0.104494	3
15867	9.993568	1.290668	3
46414	9.764190	0.829612	3
57874	1.550160	0.709493	1
69039	6.980905	1.187151	1
65945	13.982512	1.190295	1
40745	11.590935	0.801179	3
38528	1.670391	0.562358	1
7769	0.000000	1.309299	2
28055	11.079340	0.144943	3
32608	1.752907	0.570178	1
36879	2.978968	0.325195	1
7436	1.819551	1.618030	2
4789	3.037094	1.219180	2
15260	0.000000	1.008205	2
6382	4.676732	0.990479	2
10649	3.854796	0.641480	2
17144	10.313215	0.221447	3
5306	0.452485	1.412583	2
8662	2.178465	0.328356	2
60185	5.744422	0.133755	1
50001	4.712814	0.624190	1
29083	10.712022	1.348941	3
13463	3.439811	0.293892	2
12540	0.000000	1.297920	2
18390	2.063293	0.247889	2
30541	10.155881	1.581418	3
24025	9.867851	1.351193	3
53915	1.853881	1.367873	1
7259	3.285274	1.353606	2
61784	3.502099	0.771331	1
74959	15.633249	1.183729	1
27168	7.934798	0.025869	3
74056	10.793117	0.077938	1
31532	9.943029	0.834268	3
19083	3.315284	1.230893	2
30780	11.116921	0.848648	3
23331	0.000000	1.323544	1
15252	8.629660	0.319652	2
38475	1.139308	0.536242	1
37562	8.347043	1.280283	3
41690	11.007556	1.241804	3
49521	3.554954	1.544474	1
31119	4.149520	0.558599	1
29936	10.296644	1.356704	3
37079	11.399022	1.173126	3
45320	8.129305	0.011231	3
10118	2.543798	1.145571	2
38676	8.871734	1.457062	3
37580	8.948598	0.123787	3
8259	1.509720	0.451566	2
24365	7.847262	1.663747	3
2196	1.914814	1.160755	2
44180	9.147374	0.596682	3
69758	11.155770	0.385951	1
29619	0.570876	0.455096	1
57461	3.529691	0.548706	1
7216	8.269081	0.747024	2
25315	4.498993	0.790990	1
12593	3.062086	1.322748	2
26920	2.229677	0.156449	1
10117	0.717931	0.966963	2
11171	6.035454	1.352735	2
40003	9.834006	1.491030	3
16688	1.016895	0.593018	2
57145	4.650468	1.455788	1
31542	10.590765	0.707643	3
9770	9.172062	0.410763	2
43545	8.700646	0.386747	3
5636	0.913937	0.276994	2
6391	0.399211	1.433719	2
69321	12.845362	0.377725	1
12271	5.578582	0.498281	2
59307	1.448827	0.461549	1
12864	0.246341	1.606280	2
4463	6.859133	0.795460	2
7162	6.562155	1.662771	2
19682	6.376083	0.219790	2
62	0.340441	1.188530	2
48858	0.000000	1.583396	1
50998	2.096085	0.932209	1
34551	6.683042	1.412300	1
8407	6.944994	1.097213	2
67416	10.833684	1.649672	1
28410	13.836648	0.336294	3
28518	10.916374	0.426003	3
42516	9.924794	1.149475	3
69127	7.242804	0.673915	1
10958	7.493550	1.375276	2
21608	9.555757	0.356284	3
68931	5.853780	1.048297	1
20933	6.813346	1.620573	2
33609	7.847182	0.629612	3
44863	12.522434	0.944063	3
39860	10.522723	1.167900	3
63825	9.013595	0.276123	1
37177	0.307694	1.376425	1
62776	6.373241	1.447314	1
73720	14.499276	1.632283	1
6319	0.000000	0.871531	2
11149	6.059804	1.623138	2
2401	3.377015	0.928065	2
24039	10.316070	0.649555	3
43761	12.821881	1.463126	3
34768	10.901459	0.220606	3
12969	1.864554	0.777961	2
71632	8.252078	0.614920	1
48167	2.666743	0.471333	1
39585	12.538022	1.013906	3
38047	8.377629	0.159305	3
35232	2.333571	0.984979	1
16909	6.382598	0.391027	2
32520	1.722044	0.625774	1
11959	1.286170	0.616081	2
37893	11.970925	0.860758	3
21239	12.880270	1.548915	3
40508	1.450281	0.838275	1
37271	10.997002	0.189030	3
30045	2.935395	0.233190	1
70557	8.565044	0.250177	1
27659	11.482590	1.580540	3
65114	8.154385	1.189846	1
24923	2.343602	0.593105	1
61892	10.917892	1.182688	1
73806	6.555825	1.120079	1
45125	5.176828	0.955164	3
10801	5.158539	0.153059	2
10223	0.817991	0.401580	2
13655	4.945994	0.648570	2
6819	0.000000	0.622305	2
6003	5.313105	1.359558	2
5503	4.557225	0.366503	2
39052	11.921128	1.267305	3
77540	12.921991	0.581287	1
71245	13.378651	0.628876	1
8220	4.406090	1.243124	2
19341	1.645628	0.319364	2
41431	10.215042	1.439865	3
71385	14.022823	0.221372	1
22957	0.379360	0.072090	2
31585	11.283073	1.381871	3
72758	6.535799	0.304582	1
32836	9.322367	1.095163	3
0	4.076864	1.400495	2
24457	1.519236	1.566347	1
37962	10.655996	0.293125	3
25850	4.924436	0.561287	1
38784	11.349773	1.536385	3
46824	4.886617	1.562770	1
9248	2.291902	1.635320	2
61946	8.477227	0.712526	1
18427	12.318500	1.419587	3
71604	10.683911	0.318656	1
33901	0.000000	0.420677	1
29310	0.000000	0.143496	1
54040	1.688400	0.921685	1
77001	14.068598	0.177987	1
13544	0.000000	1.435935	2
10062	2.792636	1.079180	2
2890	8.373955	0.748786	2
2081	6.497689	1.324063	2
32437	8.897499	0.867621	3
38732	12.705679	0.275183	3
62184	12.920069	0.581367	3
66358	6.118054	0.781734	1
7656	8.411304	1.285330	2
67401	4.945379	1.263542	1
32573	11.347204	1.042319	3
37667	7.774099	0.979265	3
39358	8.052242	0.728224	3
7894	3.585960	0.278554	2
68405	11.865973	0.677904	1
24342	7.981924	1.694916	3
0	5.776753	1.206241	2
12778	2.432238	0.385539	2
12116	0.149629	0.819632	2
63730	19.641706	0.393644	1
0	4.501806	1.482119	2
47602	2.971972	1.699388	1
16235	5.799201	1.523840	2
3236	3.774384	1.318516	2
65720	5.080063	0.271599	1
13377	2.807947	0.096867	2
36349	7.761526	0.776852	3
70723	10.659890	0.027767	1
76650	8.988595	1.298912	1
1805	6.757518	1.527539	2
5071	5.436915	0.502903	2
47681	10.772965	1.546333	3
9427	3.838588	0.456094	2
5665	2.422496	0.997436	2
13710	1.861657	1.671620	2
4215	5.329536	1.109862	2
40487	1.481934	0.503206	1
41151	9.690315	0.060316	3
69262	12.180296	1.185028	1
33294	2.747772	1.061218	1
36712	9.457521	0.315811	3
40395	4.509303	0.959066	1
51955	2.137897	0.148569	1
29228	10.708595	1.692615	3
2832	0.528405	0.087541	2
70793	7.456207	0.674687	1
36187	2.695111	1.234064	1
33201	9.757413	0.536824	3
50322	3.576820	0.310056	1
41905	8.949468	0.502117	3
10894	5.582885	0.559877	2
46024	10.021847	0.011605	3
11392	5.400395	1.181836	2
67217	8.242258	1.295469	1
60150	7.026695	1.209039	1
13306	1.793758	0.540539	2
17319	0.155334	0.401986	2
52285	6.499728	0.272042	1
46198	2.026391	0.626780	1
70575	14.815286	1.359309	1
7116	0.000000	0.066142	2
71180	12.315104	1.349286	1
31399	11.747089	1.417065	3
44602	7.559404	1.689878	3
59797	2.301493	1.452417	1
9392	1.141886	0.863088	2
64042	5.611676	0.476014	3
38307	11.767982	0.166156	3
9350	3.132783	0.512981	2
21604	5.883220	0.200017	2
51407	9.752465	1.213582	3
46436	9.544961	1.370773	3
71814	8.929716	0.263108	1
40838	1.322627	1.601037	1
24804	10.095526	0.715679	3
23186	2.295540	1.219734	1
32427	10.232599	0.082447	3
40535	8.809915	0.309299	3
72848	11.980755	0.536958	1
52522	4.908193	0.273559	1
7091	7.764152	0.866130	2
32780	5.030834	1.014844	1
77509	7.320442	0.203505	1
78465	17.015164	0.381412	1
54412	4.912751	0.935446	1
7911	7.366259	0.752703	2
19185	1.006462	0.517537	2
14357	1.868111	0.603692	2
38875	2.973046	1.483242	1
26725	13.788148	1.504981	3
17448	0.700569	0.966763	2
36321	10.318587	0.842593	3
51805	4.395401	1.304970	1
49398	9.825650	0.265760	3
26438	10.747261	0.829581	3
9414	0.000000	1.180668	2
7450	4.290419	0.163400	2
30127	10.592427	0.863453	3
7273	1.313117	0.408992	2
67066	6.934615	0.509026	1
22601	3.564739	0.268940	1
40049	10.758392	1.642065	3
11457	0.000000	0.015281	2
14822	9.359206	1.166206	2
49606	4.162603	0.599001	1
7337	6.621654	1.357540	2
4940	6.741470	0.036049	2
58657	4.480613	0.813139	1
3933	0.691987	0.128009	2
73407	17.684739	0.687029	1
18547	7.091546	1.042613	2
10404	4.658894	0.515290	2
15626	4.132854	0.914869	2
14122	0.000000	0.832707	2
43065	10.658009	0.756757	3
4639	0.000000	1.368935	2
54089	2.014817	1.060681	1
1359	2.248259	0.946518	2
33061	9.165966	0.197955	3
6915	0.556369	0.635176	2
29325	12.789249	0.288552	3
46108	9.888857	1.469957	3
8730	0.000000	0.922438	2
36659	5.105326	0.617416	1
16681	0.632134	0.406096	2
28030	11.413362	1.371756	3
9013	7.761390	0.061648	2
32246	1.669336	1.674591	1
28001	9.571926	1.089211	3
15364	4.059367	0.006201	2
60487	9.160075	0.760136	1
9511	3.029215	0.766404	2
15677	8.243579	1.595451	2
45089	8.547012	0.276426	3
42142	3.673838	1.021819	1
88638	14.613401	0.148519	1
27224	12.450974	1.440695	3
42679	7.716960	0.417558	3
2509	1.544837	0.930179	2
83597	21.136312	1.503760	1
50972	2.077226	1.221645	1
34430	1.056771	0.478184	1
17506	0.861284	0.042212	2
76921	13.521186	1.134773	1
11854	3.041087	1.294626	2
44283	11.683572	0.434087	3
33285	9.996408	0.344711	3
6867	0.000000	0.718733	2
39337	11.415480	1.535078	3
11241	2.737599	1.137326	2
8696	5.689137	0.156938	2
13470	3.291841	0.965555	2
8359	3.760057	0.345936	2
8085	2.062309	0.154021	2
52507	3.478095	1.126673	1
12761	7.842101	1.574785	2
81719	16.938786	0.025526	1
7651	7.320073	1.034325	2
34628	2.506067	0.369166	1
72804	8.897495	0.750648	1
43188	3.463852	1.173611	1
52526	2.750225	0.799797	1
62385	9.744607	0.417421	1
29622	4.023154	1.053547	3
32804	9.593932	0.942820	3
63133	8.569023	1.123872	1
29827	4.171296	1.174053	1
48520	12.090260	1.278296	3
69837	12.947885	1.545928	1
19074	3.656058	1.134410	2
71149	10.352574	1.161907	1
26496	14.388937	1.421688	3
9630	0.000000	0.518344	2
45298	7.247062	0.999006	3
17325	0.000000	0.874399	2
29580	13.496103	1.449489	3
63794	7.323197	0.215352	3
46154	3.963168	0.512536	1
16086	0.000000	1.415203	2
31736	8.229192	0.480685	3
23879	10.962467	0.103572	3
35019	10.509124	1.598070	3
54738	2.855043	1.433094	1
46127	6.672707	1.086177	3
3971	2.396717	0.740230	2
54135	4.827544	0.717611	1
30444	10.783684	1.048506	3
24769	4.159221	1.606964	1
19115	2.655857	0.564147	2
64269	10.700581	0.035145	1
6930	4.453793	0.383969	2
29728	9.741157	1.671189	3
5230	3.201166	0.791768	2
57256	2.180587	0.338764	1
9272	5.024448	1.611934	2
30036	11.492556	1.136267	3
24771	12.311903	1.381422	3
38286	10.266016	1.359092	3
13250	2.651208	1.470495	2
54318	3.962406	0.226568	1
30930	3.942981	0.203756	1
71427	7.702372	1.178331	1
34908	3.672538	0.861681	1
7511	0.000000	0.996283	2
9708	2.867278	0.558908	2
0	1.044404	0.463807	2
44978	14.108476	0.956250	3
28149	2.375952	1.483722	2
76520	13.899911	0.172710	1
42271	7.921478	0.244507	3
45271	7.943332	0.106618	3
38868	11.609353	0.389074	3
63030	6.046409	1.630363	1
49639	10.045974	1.225040	3
50967	9.673914	0.724741	3
6508	2.501544	1.074298	2
36301	7.780088	1.290034	3
16723	4.847390	0.648995	2
80568	16.698521	0.102527	1
6363	5.022833	1.018635	2
48273	7.873797	0.492513	3
45577	10.531902	1.293904	3
22282	6.546455	1.283006	1
11604	0.000000	1.360839	2
70430	9.910316	0.699404	1
17453	3.078386	0.161120	2
10886	6.924942	0.833322	3
66575	7.985228	1.388929	1
68142	5.181004	0.540841	1
28349	8.204316	1.666471	3
327	1.080647	1.625089	2
12286	4.515127	0.699352	2
10270	6.344895	1.376755	2
7741	1.768322	1.004653	2
36151	9.882044	1.127683	3
40667	10.185595	0.278107	3
73076	8.156306	0.281419	1
44467	3.775301	1.338631	1
21986	10.141336	0.369035	3
15222	0.345020	1.584846	2
4253	3.851668	0.528557	2
18758	4.868883	0.494600	2
22633	11.382989	1.547350	3
39597	10.921022	1.281519	3
66349	9.429208	1.634952	1
42069	12.481405	0.955550	3
46983	2.043799	0.661536	1
27602	12.905760	0.219591	3
43103	9.342774	0.812986	3
13475	7.820204	0.979297	2
38131	9.195965	0.818215	3
34490	6.886051	1.253314	3
13928	5.620719	0.900717	2
10477	2.038300	0.623390	2
22043	6.251410	1.361122	3
24216	10.332176	0.930168	3
22142	2.426921	1.192965	1
49163	2.211506	0.909402	1
18080	7.715034	0.930239	2
16369	10.652871	0.163112	3
39478	10.948251	0.586008	3
66207	17.290774	1.650634	1
65084	11.766926	0.669753	1
72708	8.958126	1.620666	1
13748	0.000000	1.050478	2
15019	0.885327	1.283796	2
10988	8.652819	1.407979	2
21039	5.453016	0.194680	3
25920	6.208987	0.117301	3
8230	4.747749	1.608327	2
14127	0.000000	0.104744	2
22619	9.285642	0.451628	3
12916	5.472162	1.106429	2
70100	10.325390	0.831118	1
5589	1.058146	0.798127	2
6388	5.937988	0.997420	2
35483	12.664987	1.224344	3
14233	1.735323	0.186707	2
15770	0.654359	1.030008	2
0	1.752803	0.724844	2
18649	1.543756	0.761672	2
35927	7.225427	0.527523	3
0	5.579121	0.452887	2
17676	3.598153	0.409540	2
66555	6.776727	0.837615	1
33623	10.511947	1.522792	3
22379	9.332957	1.383392	3
8583	5.109294	0.623413	2
1010	6.691913	0.313854	2
9588	4.071112	0.506255	2
23202	9.371018	0.615670	3
1488	0.170718	1.598318	2
80161	13.559032	1.358092	1
10500	5.179161	0.209182	2
9730	1.715748	0.950249	2
40339	8.963977	0.479643	3
33919	15.262683	1.213510	3
9945	1.212360	1.299111	2
72280	5.370940	0.000604	1
27929	11.681277	1.682511	3
40812	8.572524	0.081639	3
34378	8.315365	1.317745	3
5788	5.427054	0.789536	2
6803	2.134141	0.066887	2
75038	9.210008	0.429520	1
67907	11.177046	0.776528	1
52525	3.442275	0.304845	1
72879	11.151018	1.201092	1
23598	11.042510	0.768570	3
28549	12.711828	1.154176	3
29707	12.661304	0.894915	3
27815	1.836437	0.023033	1
7987	4.479934	1.108860	2
56101	9.728920	0.280412	3
26735	12.502979	1.244676	3
75928	12.994223	1.655545	1
73019	8.165548	1.466144	1
42649	11.637889	1.426582	3
59871	3.657330	0.242216	1
7754	6.951775	1.589448	2
19141	9.744771	1.161184	3
8999	9.043620	1.528349	2
47305	1.075218	1.443239	1
40504	6.002666	1.501600	1
22487	11.951937	0.321140	3
11310	3.728211	0.282667	2
32424	10.300443	1.169172	3
17284	14.154643	1.452163	3
39579	3.537739	0.180158	1
61642	6.914205	1.556918	1
7525	0.847414	1.407530	2
36179	2.973003	1.493786	1
23148	10.372136	0.998020	3
8021	3.366711	0.555521	2
51080	2.418506	1.619803	1
44187	12.800095	1.019113	3
51535	8.632929	0.542517	3
17224	1.589132	0.544913	2
42240	7.031509	1.281318	3
79148	12.239649	1.431484	1
72403	7.429095	0.630465	1
29313	1.962416	1.100180	1
50580	9.523302	1.391473	3
12033	2.217070	0.868968	2
10090	0.000000	1.453968	2
85940	11.605084	1.144950	1
49213	9.438511	1.206918	3
7676	2.668324	1.603522	2
7711	0.000000	0.889363	2
7048	0.000000	0.411716	2
5893	9.639039	0.519526	2
25995	8.059997	0.455908	3
7467	0.000000	1.180782	2
51791	3.004766	1.393174	1
33807	10.067402	0.330133	3
13056	3.796747	0.709665	2
19729	9.579124	0.355237	3
7659	9.043183	1.029039	2
29986	10.345894	1.659721	3
59965	10.901258	0.303645	1
41900	8.344631	0.379255	3
34092	7.594446	1.251457	3
29645	12.927318	1.091805	3
22992	9.127163	0.342119	3
26484	7.156937	0.946131	3
9371	4.636609	0.525313	2
59416	8.290970	0.892463	1
12975	8.509429	1.683545	2
7308	1.374901	0.260429	2
199	6.976909	0.257180	2
12622	0.000000	0.509265	2
42585	10.779724	1.367118	3
5999	6.041269	1.298621	2
61963	9.617613	0.160935	1
19156	7.225005	0.682095	3
39244	7.994776	1.157796	3
51	0.455460	0.109378	2
